job_title,company,city,job_type,experience_level,min_experience_years,salary_pkr_k,required_skills,education,job_description,benefits,date_posted,company_tier,is_ai_ml_role,job_title_clean,required_skills_clean,skill_list,skill_count,description_clean,year_posted,month_posted,quarter,location_type,city_clean,salary_band
Machine Learning Engineer,Systems Ltd,Lahore,Contract,Mid,3.8,500,"AWS, TensorFlow, PyTorch, Python, LLMs, Docker, MongoDB, MLOps",Masters,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: AWS, TensorFlow, PyTorch, Python, LLMs, Docker, MongoDB, MLOps.
        Experience required: 3.8+ years.
        This is a Contract position.
        Education: Masters preferred.","Annual Bonus, Remote Work",2024-11-18,MNC,True,Machine Learning Engineer,"Cloud (AWS/GCP), TensorFlow, PyTorch, Python, LLMs, Docker, MongoDB, MLOps","['Cloud (AWS/GCP)', 'TensorFlow', 'PyTorch', 'Python', 'LLMs', 'Docker', 'MongoDB', 'MLOps']",8,hiring machine learning engineer join team required skills aws tensorflow pytorch python llms docker mongodb mlops experience required 3 8 years contract position education masters preferred,2024,11,4,On-site,Lahore,Lead (220k+)
Junior DevOps Engineer,Netsol,Remote,Contract,Mid,3.7,275,"AWS, Kubernetes, MLflow, CI/CD, Docker, Linux, MongoDB",PhD,"We are hiring a Junior DevOps Engineer to join our team. 
        Required skills: AWS, Kubernetes, MLflow, CI/CD, Docker, Linux, MongoDB.
        Experience required: 3.7+ years.
        This is a Freelance position.
        Education: Masters preferred.","Medical Coverage, Professional Development, Food Allowance",2024-07-16,MNC,False,Junior DevOps Engineer,"Cloud (AWS/GCP), Kubernetes, MLflow, CI/CD, Docker, Linux, MongoDB","['Cloud (AWS/GCP)', 'Kubernetes', 'MLflow', 'CI/CD', 'Docker', 'Linux', 'MongoDB']",7,hiring junior devops engineer join team required skills aws kubernetes mlflow ci cd docker linux mongodb experience required 3 7 years freelance position education masters preferred,2024,7,3,Remote,Remote,Lead (220k+)
Data Scientist,Techlogix,Multan,Contract,Mid,4.2,530,"TensorFlow, SQL, PyTorch, Python, Statistics, Machine Learning, MongoDB, Data Visualization",Not Specified,"We are hiring a Data Scientist to join our team. 
        Required skills: TensorFlow, SQL, PyTorch, Python, Statistics, Machine Learning, MongoDB, Data Visualization.
        Experience required: 4.2+ years.
        This is a Contract position.
        Education: Bachelors preferred.","Medical Coverage, Flexible Hours, Stock Options, Professional Development, Annual Bonus",2024-10-30,Tier1,True,Data Scientist,"TensorFlow, SQL, PyTorch, Python, Statistics, Machine Learning, MongoDB, Data Visualization","['TensorFlow', 'SQL', 'PyTorch', 'Python', 'Statistics', 'Machine Learning', 'MongoDB', 'Data Visualization']",8,hiring data scientist join team required skills tensorflow sql pytorch python statistics machine learning mongodb data visualization experience required 4 2 years contract position education bachelors preferred,2024,10,4,On-site,Multan,Lead (220k+)
Lead Data Analyst,Contour,Faisalabad,Freelance,Mid,3.2,290,"AWS, SQL, Power BI, Excel, Python, Docker, Git, Data Visualization",Not Specified,"We are hiring a Lead Data Analyst to join our team. 
        Required skills: AWS, SQL, Power BI, Excel, Python, Docker, Git, Data Visualization.
        Experience required: 3.2+ years.
        This is a Full-time position.
        Education: Not Specified preferred.","Performance Bonus, Professional Development, Annual Bonus, Stock Options",2024-01-24,Tier2,False,Lead Data Analyst,"Cloud (AWS/GCP), SQL, Power BI, Excel, Python, Docker, Git, Data Visualization","['Cloud (AWS/GCP)', 'SQL', 'Power BI', 'Excel', 'Python', 'Docker', 'Git', 'Data Visualization']",8,hiring lead data analyst join team required skills aws sql power bi excel python docker git data visualization experience required 3 2 years full time position education not specified preferred,2024,1,1,On-site,Faisalabad,Lead (220k+)
Lead Business Intelligence Developer,Techlogix,Multan,Contract,Junior,1.3,200,"ETL, Node.js, SQL, Power BI, MLflow, Data Warehouse, Excel, Docker",PhD,"We are hiring a Lead Business Intelligence Developer to join our team. 
        Required skills: ETL, Node.js, SQL, Power BI, MLflow, Data Warehouse, Excel, Docker.
        Experience required: 1.3+ years.
        This is a Contract position.
        Education: Bachelors preferred.","Performance Bonus, Medical Coverage, Stock Options, Food Allowance, Remote Work",2024-10-31,Tier1,False,Lead Business Intelligence Developer,"ETL, Node.js, SQL, Power BI, MLflow, Data Warehouse, Excel, Docker","['ETL', 'Node.js', 'SQL', 'Power BI', 'MLflow', 'Data Warehouse', 'Excel', 'Docker']",8,hiring lead business intelligence developer join team required skills etl node js sql power bi mlflow data warehouse excel docker experience required 1 3 years contract position education bachelors preferred,2024,10,4,On-site,Multan,Senior (150–220k)
Senior NLP Engineer,Systems Ltd,Hybrid (Karachi),Contract,Junior,0.9,400,"Hugging Face, Node.js, Flask, PyTorch, NLP, Python, LLMs",Masters,"We are hiring a Senior NLP Engineer to join our team. 
        Required skills: Hugging Face, Node.js, Flask, PyTorch, NLP, Python, LLMs.
        Experience required: 0.9+ years.
        This is a Contract position.
        Education: Masters preferred.","Stock Options, Flexible Hours, Remote Work",2024-04-14,MNC,False,Senior NLP Engineer,"Hugging Face, Node.js, Flask, PyTorch, NLP, Python, LLMs","['Hugging Face', 'Node.js', 'Flask', 'PyTorch', 'NLP', 'Python', 'LLMs']",7,hiring senior nlp engineer join team required skills hugging face node js flask pytorch nlp python llms experience required 0 9 years contract position education masters preferred,2024,4,2,Hybrid,Karachi,Lead (220k+)
AI Research Engineer,Netsol,Rawalpindi,Freelance,Mid,4.0,470,"MLflow, PyTorch, Python, Deep Learning, React, BERT",PhD,"We are hiring a AI Research Engineer to join our team. 
        Required skills: MLflow, PyTorch, Python, Deep Learning, React, BERT.
        Experience required: 4.0+ years.
        This is a Full-time position.
        Education: Masters preferred.","Remote Work, Health Insurance, Stock Options, Annual Bonus, Professional Development",2024-06-19,MNC,True,AI Research Engineer,"MLflow, PyTorch, Python, Deep Learning, React, BERT","['MLflow', 'PyTorch', 'Python', 'Deep Learning', 'React', 'BERT']",6,hiring ai research engineer join team required skills mlflow pytorch python deep learning react bert experience required 4 0 years full time position education masters preferred,2024,6,2,On-site,Rawalpindi,Lead (220k+)
Senior Data Scientist,10Pearls,Remote,Freelance,Mid,4.7,525,"SQL, Flask, PyTorch, Airflow, Python, Statistics, Machine Learning, Data Visualization",PhD,"We are hiring a Senior Data Scientist to join our team. 
        Required skills: SQL, Flask, PyTorch, Airflow, Python, Statistics, Machine Learning, Data Visualization.
        Experience required: 4.7+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Professional Development, Medical Coverage, Health Insurance",2024-08-24,MNC,True,Data Scientist,"SQL, Flask, PyTorch, Airflow, Python, Statistics, Machine Learning, Data Visualization","['SQL', 'Flask', 'PyTorch', 'Airflow', 'Python', 'Statistics', 'Machine Learning', 'Data Visualization']",8,hiring senior data scientist join team required skills sql flask pytorch airflow python statistics machine learning data visualization experience required 4 7 years freelance position education not specified preferred,2024,8,3,Remote,Remote,Lead (220k+)
Data Analyst,Netsol,Islamabad,Contract,Senior,9.7,315,"FastAPI, TensorFlow, SQL, Power BI, PyTorch, Excel, Python, Data Visualization",PhD,"We are hiring a Data Analyst to join our team. 
        Required skills: FastAPI, TensorFlow, SQL, Power BI, PyTorch, Excel, Python, Data Visualization.
        Experience required: 9.7+ years.
        This is a Contract position.
        Education: Bachelors preferred.","Annual Bonus, Performance Bonus",2024-02-10,MNC,False,Data Analyst,"FastAPI, TensorFlow, SQL, Power BI, PyTorch, Excel, Python, Data Visualization","['FastAPI', 'TensorFlow', 'SQL', 'Power BI', 'PyTorch', 'Excel', 'Python', 'Data Visualization']",8,hiring data analyst join team required skills fastapi tensorflow sql power bi pytorch excel python data visualization experience required 9 7 years contract position education bachelors preferred,2024,2,1,On-site,Islamabad,Lead (220k+)
Lead NLP Engineer,Techlogix,Multan,Contract,Senior,5.9,620,"Hugging Face, AWS, Kubernetes, PyTorch, NLP, Python, LLMs",Masters,"We are hiring a Lead NLP Engineer to join our team. 
        Required skills: Hugging Face, AWS, Kubernetes, PyTorch, NLP, Python, LLMs.
        Experience required: 5.9+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Remote Work, Annual Bonus, Health Insurance",2025-03-27,Tier1,False,Lead NLP Engineer,"Hugging Face, Cloud (AWS/GCP), Kubernetes, PyTorch, NLP, Python, LLMs","['Hugging Face', 'Cloud (AWS/GCP)', 'Kubernetes', 'PyTorch', 'NLP', 'Python', 'LLMs']",7,hiring lead nlp engineer join team required skills hugging face aws kubernetes pytorch nlp python llms experience required 5 9 years freelance position education not specified preferred,2025,3,1,On-site,Multan,Lead (220k+)
DevOps Engineer,Techlogix,Hybrid (Lahore),Freelance,Mid,3.6,235,"Kubernetes, AWS, TensorFlow, CI/CD, Docker, Linux, PostgreSQL",Bachelors,"We are hiring a DevOps Engineer to join our team. 
        Required skills: Kubernetes, AWS, TensorFlow, CI/CD, Docker, Linux, PostgreSQL.
        Experience required: 3.6+ years.
        This is a Contract position.
        Education: Masters preferred.","Food Allowance, Performance Bonus, Flexible Hours, Health Insurance",2024-03-26,Tier1,False,DevOps Engineer,"Kubernetes, Cloud (AWS/GCP), TensorFlow, CI/CD, Docker, Linux, PostgreSQL","['Kubernetes', 'Cloud (AWS/GCP)', 'TensorFlow', 'CI/CD', 'Docker', 'Linux', 'PostgreSQL']",7,hiring devops engineer join team required skills kubernetes aws tensorflow ci cd docker linux postgresql experience required 3 6 years contract position education masters preferred,2024,3,1,Hybrid,Lahore,Lead (220k+)
AI Research Engineer,Systems Ltd,Multan,Full-time,Senior,6.6,690,"MLflow, PyTorch, Python, Deep Learning, Docker, MongoDB, BERT",Masters,"We are hiring a AI Research Engineer to join our team. 
        Required skills: MLflow, PyTorch, Python, Deep Learning, Docker, MongoDB, BERT.
        Experience required: 6.6+ years.
        This is a Contract position.
        Education: Bachelors preferred.","Stock Options, Medical Coverage",2024-09-22,MNC,True,AI Research Engineer,"MLflow, PyTorch, Python, Deep Learning, Docker, MongoDB, BERT","['MLflow', 'PyTorch', 'Python', 'Deep Learning', 'Docker', 'MongoDB', 'BERT']",7,hiring ai research engineer join team required skills mlflow pytorch python deep learning docker mongodb bert experience required 6 6 years contract position education bachelors preferred,2024,9,3,On-site,Multan,Lead (220k+)
Data Scientist,Folio3,Multan,Freelance,Mid,2.1,370,"SQL, PyTorch, MLflow, Python, Statistics, Machine Learning, BERT, Data Visualization",Bachelors,"We are hiring a Data Scientist to join our team. 
        Required skills: SQL, PyTorch, MLflow, Python, Statistics, Machine Learning, BERT, Data Visualization.
        Experience required: 2.1+ years.
        This is a Contract position.
        Education: Bachelors preferred.","Annual Bonus, Transport Allowance, Performance Bonus, Professional Development",2025-02-14,Tier1,True,Data Scientist,"SQL, PyTorch, MLflow, Python, Statistics, Machine Learning, BERT, Data Visualization","['SQL', 'PyTorch', 'MLflow', 'Python', 'Statistics', 'Machine Learning', 'BERT', 'Data Visualization']",8,hiring data scientist join team required skills sql pytorch mlflow python statistics machine learning bert data visualization experience required 2 1 years contract position education bachelors preferred,2025,2,1,On-site,Multan,Lead (220k+)
Data Analyst,Netsol,Remote,Full-time,Junior,0.9,225,"FastAPI, SQL, Power BI, PyTorch, MLflow, Excel, Python, Data Visualization",Not Specified,"We are hiring a Data Analyst to join our team. 
        Required skills: FastAPI, SQL, Power BI, PyTorch, MLflow, Excel, Python, Data Visualization.
        Experience required: 0.9+ years.
        This is a Full-time position.
        Education: Not Specified preferred.","Annual Bonus, Transport Allowance, Flexible Hours, Professional Development",2024-10-15,MNC,False,Data Analyst,"FastAPI, SQL, Power BI, PyTorch, MLflow, Excel, Python, Data Visualization","['FastAPI', 'SQL', 'Power BI', 'PyTorch', 'MLflow', 'Excel', 'Python', 'Data Visualization']",8,hiring data analyst join team required skills fastapi sql power bi pytorch mlflow excel python data visualization experience required 0 9 years full time position education not specified preferred,2024,10,4,Remote,Remote,Lead (220k+)
NLP Engineer,Netsol,Hybrid (Lahore),Full-time,Mid,4.6,445,"PyTorch, MLflow, NLP, Python, LLMs, Docker, PostgreSQL",Masters,"We are hiring a NLP Engineer to join our team. 
        Required skills: PyTorch, MLflow, NLP, Python, LLMs, Docker, PostgreSQL.
        Experience required: 4.6+ years.
        This is a Freelance position.
        Education: PhD preferred.","Annual Bonus, Professional Development, Stock Options, Transport Allowance",2025-01-17,MNC,True,NLP Engineer,"PyTorch, MLflow, NLP, Python, LLMs, Docker, PostgreSQL","['PyTorch', 'MLflow', 'NLP', 'Python', 'LLMs', 'Docker', 'PostgreSQL']",7,hiring nlp engineer join team required skills pytorch mlflow nlp python llms docker postgresql experience required 4 6 years freelance position education phd preferred,2025,1,1,Hybrid,Lahore,Lead (220k+)
Lead AI Research Engineer,Techlogix,Karachi,Full-time,Junior,1.5,375,"Kubernetes, TensorFlow, PyTorch, MLflow, Python, Deep Learning, React, PostgreSQL",PhD,"We are hiring a Lead AI Research Engineer to join our team. 
        Required skills: Kubernetes, TensorFlow, PyTorch, MLflow, Python, Deep Learning, React, PostgreSQL.
        Experience required: 1.5+ years.
        This is a Full-time position.
        Education: Bachelors preferred.","Food Allowance, Transport Allowance, Flexible Hours, Remote Work",2024-08-04,Tier1,False,Lead AI Research Engineer,"Kubernetes, TensorFlow, PyTorch, MLflow, Python, Deep Learning, React, PostgreSQL","['Kubernetes', 'TensorFlow', 'PyTorch', 'MLflow', 'Python', 'Deep Learning', 'React', 'PostgreSQL']",8,hiring lead ai research engineer join team required skills kubernetes tensorflow pytorch mlflow python deep learning react postgresql experience required 1 5 years full time position education bachelors preferred,2024,8,3,On-site,Karachi,Lead (220k+)
Associate AI Research Engineer,10Pearls,Remote,Contract,Senior,9.5,760,"TensorFlow, MLflow, PyTorch, LLMs, Deep Learning, React, Git, BERT",Bachelors,"We are hiring a Associate AI Research Engineer to join our team. 
        Required skills: TensorFlow, MLflow, PyTorch, LLMs, Deep Learning, React, Git, BERT.
        Experience required: 9.5+ years.
        This is a Contract position.
        Education: PhD preferred.","Performance Bonus, Professional Development, Remote Work, Food Allowance",2024-09-17,MNC,False,Associate AI Research Engineer,"TensorFlow, MLflow, PyTorch, LLMs, Deep Learning, React, Git, BERT","['TensorFlow', 'MLflow', 'PyTorch', 'LLMs', 'Deep Learning', 'React', 'Git', 'BERT']",8,hiring associate ai research engineer join team required skills tensorflow mlflow pytorch llms deep learning react git bert experience required 9 5 years contract position education phd preferred,2024,9,3,Remote,Remote,Lead (220k+)
Full Stack Developer,10Pearls,Hybrid (Lahore),Contract,Mid,2.3,200,"Node.js, SQL, Flask, JavaScript, Python, React, BERT",Bachelors,"We are hiring a Full Stack Developer to join our team. 
        Required skills: Node.js, SQL, Flask, JavaScript, Python, React, BERT.
        Experience required: 2.3+ years.
        This is a Full-time position.
        Education: Bachelors preferred.","Stock Options, Transport Allowance, Medical Coverage",2024-01-01,MNC,False,Full Stack Developer,"Node.js, SQL, Flask, JavaScript, Python, React, BERT","['Node.js', 'SQL', 'Flask', 'JavaScript', 'Python', 'React', 'BERT']",7,hiring full stack developer join team required skills node js sql flask javascript python react bert experience required 2 3 years full time position education bachelors preferred,2024,1,1,Hybrid,Lahore,Senior (150–220k)
